participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
51,lc1zdr5v,,0,9,10,ultimatum_banker_vignette,1,Results,10.236.23.161,2017-08-17 16:10:01.616618+00:00,0,1,A3AV8KOZW78IEW,3P4RDNWND6LV5U94YVSS5U034UYJIC,0,51,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
52,17i8svcp,,0,11,10,ultimatum_banker_vignette,1,Validation,10.81.229.55,2017-08-17 16:10:09.108639+00:00,0,1,A1T0NW527WZT7G,3PS7W85Z80HW8WC66V0JU7O9J62T98,7,52,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
53,1as6uvon,,0,9,10,ultimatum_banker_vignette,1,Results,10.69.198.55,2017-08-17 16:10:09.608590+00:00,0,1,A1P8M5BKOTAA8I,3QHK8ZVMINXRDCJYV6COZM9IDTJLB7,0,53,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
54,kflz6qe4,,0,11,10,ultimatum_banker_vignette,1,Validation,10.43.185.17,2017-08-17 16:12:19.305398+00:00,0,1,A31FZDIPS5ZMEJ,3Q8GYXHFEQHWLS8JHJSCTHJ39OJ5CA,88,54,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
55,hwy9uf6t,,0,11,10,ultimatum_banker_vignette,1,Validation,10.7.198.126,2017-08-17 16:12:30.811829+00:00,0,1,A2PDRB9EI2J77Q,3YDTZAI2WYVU26ULNHKI7TUY5VY14C,5,55,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
56,g46xoe7t,,0,9,10,ultimatum_banker_vignette,1,Results,10.81.172.78,2017-08-17 16:12:37.309849+00:00,0,1,A1KVYO86HJH01S,3Z3ZLGNNSJ9X1EVY8I5EYPA0Z7U3QO,0,56,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
57,kv51lxj7,,0,9,10,ultimatum_banker_vignette,1,Results,10.155.8.85,2017-08-17 16:12:44.088218+00:00,0,1,A8TIL9U6YHG5,3B837J3LDPB1XWVDBCVFBNSHN9URS4,0,57,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
58,4x2vk7m8,,0,3,10,consent_start2_copy,1,Proceed,10.41.215.197,2017-08-17 16:12:46.327712+00:00,0,1,A2MBB133SZN59T,3570Y55XZQY74SY8U7TSU52B2LFYGT,0,58,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
59,w688mbvt,,0,9,10,ultimatum_banker_vignette,1,Results,10.109.163.176,2017-08-17 16:32:06.750931+00:00,0,1,AQXAQCJFY2ZA7,3M23Y66PO3M8BDXTJOSH0S1LRMH6SM,0,59,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
60,pmtz874n,,0,11,10,ultimatum_banker_vignette,1,Validation,10.236.12.50,2017-08-17 16:15:14.680379+00:00,0,1,A3PDHDQZZKCTT5,38F5OAUN5OR2P4XIR4LA2SUFDMKH7B,3,60,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
61,pqbv3r3u,,0,3,10,consent_start2_copy,1,Proceed,10.97.160.245,2017-08-17 16:15:44.269521+00:00,0,1,A2O5J0420C1UPC,3U5JL4WY5LO2S7FEUA5P22YZAAC4X6,0,61,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
62,3aenrw21,,0,11,10,ultimatum_banker_vignette,1,Validation,10.109.135.32,2017-08-17 16:15:50.702575+00:00,0,1,A3KT7FHYY6PF2P,3A7Y0R2P2P3SVPYZXHST84NIS72XJQ,0,62,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
63,b45od6ql,,0,9,10,ultimatum_banker_vignette,1,Results,10.236.186.89,2017-08-17 16:16:40.932136+00:00,0,1,AGXJYG042QDRF,38F5OAUN5OR2P4XIR4LA2SUFDMK7H1,1,63,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
64,8lvwqnsn,,0,11,10,ultimatum_banker_vignette,1,Validation,10.13.226.198,2017-08-17 16:18:00.873981+00:00,0,1,A2RBYDD9NZUIXB,3TOK3KHVJUXCHLJ5VHG0M1RGP8Y7OP,95,64,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
65,0i3zyaik,,0,10,10,ultimatum_banker_vignette,1,Validation,10.31.48.247,2017-08-17 16:18:23.854277+00:00,0,1,A3JDTFK27G8D2V,30H4UDGLT3XDNO2TENV4UJTWU2PMPW,10,65,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
66,l7ti0b0v,,0,11,10,ultimatum_banker_vignette,1,Validation,10.158.160.96,2017-08-17 16:18:40.175454+00:00,0,1,AZ2HZXO2JMWPQ,3IKZ72A5B5V7ETYZCLEZV44SXMCFNM,5,66,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
67,4x7lzneh,,0,11,10,ultimatum_banker_vignette,1,Validation,10.169.197.46,2017-08-17 16:18:44.008145+00:00,0,1,A1N3J21E6L4VVO,3YOH7BII0AMV2KZMFNRNLYQARLVKVA,90,67,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
68,yux5meup,,0,9,10,ultimatum_banker_vignette,1,Results,10.168.65.231,2017-08-17 16:19:15.060330+00:00,0,1,AU5UJIZ3TLI5M,3WEV0KO0ON77WMC8TB0V6YBD884SD0,100,68,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
69,o35ni86x,,0,10,10,ultimatum_banker_vignette,1,Validation,10.63.5.160,2017-08-17 16:19:32.670059+00:00,0,1,A1P0KZVJUL3GUH,3WRFBPLXRB3CYHI6SQDXUVFVUW7N3L,2,69,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
70,cm2q2z20,,0,11,10,ultimatum_banker_vignette,1,Validation,10.157.160.84,2017-08-17 16:20:00.558121+00:00,0,1,A331EA4IU21KXL,3VHHR074H4W4B0G8IP08UKNMU3TL7M,90,70,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
71,5xgn7u9x,,0,11,10,ultimatum_banker_vignette,1,Validation,10.65.219.125,2017-08-17 16:21:33.400875+00:00,0,1,A2S834OHCORO1W,3UWN2HHPUZKGIY3LI5EY23N7MC6NSD,95,71,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
72,mz9gk41h,,0,11,10,ultimatum_banker_vignette,1,Validation,10.234.217.130,2017-08-17 16:24:09.918613+00:00,0,1,A29X1A8AF3TUQP,3OS4RQUCRAU5DK929V9Q494YGXYBFT,50,72,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
73,pt5379sn,,0,10,10,ultimatum_banker_vignette,1,Validation,10.179.55.98,2017-08-17 16:24:24.212936+00:00,0,1,A381XM5ZPMVMDK,3PDJHANYK6VJL4JD8UGIWEUJIB16H2,0,73,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
74,j40afz9v,,0,11,10,ultimatum_banker_vignette,1,Validation,10.138.121.5,2017-08-17 16:24:43.762404+00:00,0,1,A2E3TO92MCQ9XU,3MTMREQS4WX25WQ5T6JUDM6STI3WAH,50,74,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
75,0bsxgvft,,0,9,10,ultimatum_banker_vignette,1,Results,10.63.5.160,2017-08-17 16:25:23.376290+00:00,0,1,AYS5D72DT1WNT,33M4IA01QHG9TDHC5M12AV992OXRXD,0,75,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
76,cu3vjvnc,,0,11,10,ultimatum_banker_vignette,1,Validation,10.30.39.212,2017-08-17 16:25:41.521776+00:00,0,1,A3GVGX77WM8V0R,3SLE99ER0OSBI102A73X71KGS2TBZI,5,76,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
77,e5wu30mc,,0,9,10,ultimatum_banker_vignette,1,Results,10.13.194.229,2017-08-17 16:26:35.574975+00:00,0,1,AP5HF8WH24MKV,3FFJ6VRIL23O3O8ICNIMNPL75LUI06,90,77,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
78,u1d8c0bo,,0,9,10,ultimatum_banker_vignette,1,Results,10.152.233.4,2017-08-17 16:26:43.993244+00:00,0,1,A3AIUG6ILEEBI7,3VE8AYVF8NCMBMBV6JPGD7EX8RE8FS,0,78,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
79,ewsigjet,,0,9,10,ultimatum_banker_vignette,1,Results,10.138.147.190,2017-08-17 16:27:09.089530+00:00,0,1,A1C66QKNXGH895,3SB4CE2TJWAHUWVV3BFGF5KZ2KAAXP,10,79,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
80,v0rn9mip,,0,9,10,ultimatum_banker_vignette,1,Results,10.65.219.125,2017-08-17 16:29:09.907791+00:00,0,1,A1A4FAPKM8869B,358010RM5F81MKYTE66CBSYCNUBVXB,90,80,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
81,1r4t4tsa,,0,9,10,ultimatum_banker_vignette,1,Results,10.13.226.198,2017-08-17 16:31:20.619783+00:00,0,1,A1LMOSQXXN17PV,37C0GNLMHGI29OEBMYXS5TFLQJ96DU,0,81,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
82,b4o1uywa,,0,9,10,ultimatum_banker_vignette,1,Results,10.158.162.94,2017-08-17 16:32:13.458170+00:00,0,1,A2L7S6RZOZ6NM9,358010RM5F81MKYTE66CBSYCNUBVXB,0,82,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
83,msepcuz0,,0,11,10,ultimatum_banker_vignette,1,Validation,10.138.147.190,2017-08-17 16:33:32.917744+00:00,0,1,A1CNZWIPBBXLJ,3LEP4MGT3HF8F0V6IPE0G91D4KKDBM,5,83,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
84,qor0f1sf,,0,11,10,ultimatum_banker_vignette,1,Validation,10.7.198.126,2017-08-17 16:33:40.521842+00:00,0,1,A1CHC8M7CWC254,3I7DHKZYGOF3O4ST8LID1N4661EF5Y,95,84,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
85,d28wz0pl,,0,9,10,ultimatum_banker_vignette,1,Results,10.138.121.5,2017-08-17 16:34:16.071496+00:00,0,1,A241O4NWFBWXLZ,3SB4CE2TJWAHUWVV3BFGF5KZ2KAAXP,0,85,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
86,bavgcq1b,,0,11,10,ultimatum_banker_vignette,1,Validation,10.150.73.107,2017-08-17 16:38:13.848783+00:00,0,1,AY7118XTQ3FDG,3QL2OFSM97X0BHEPLJOYNYJP09NCNB,100,86,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
87,r2uvuhra,,0,11,10,ultimatum_banker_vignette,1,Validation,10.154.45.231,2017-08-17 16:38:55.718184+00:00,0,1,A38OIF79EFST05,3DHE4R9OCXQH37511MMXL116N6O2GK,100,87,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
88,z8lc02v0,,0,11,10,ultimatum_banker_vignette,1,Validation,10.236.23.161,2017-08-17 16:39:22.057922+00:00,0,1,A7XRBKXXCQX4B,3FIJLY1B6VJ7HEACS0RRZT9NX1GFPL,0,88,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
89,r9g3xen3,,0,11,10,ultimatum_banker_vignette,1,Validation,10.146.95.78,2017-08-17 16:48:14.500533+00:00,0,1,A21L0DMOM4RE0U,374TNBHA8CAYHHSMX3Y4OJ6D88TQYL,100,89,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
90,x4wh1tso,,0,11,10,ultimatum_banker_vignette,1,Validation,10.99.212.2,2017-08-17 16:50:49.990549+00:00,0,1,A1HYWOOB0DUMR5,3TR2532VIQ9FCAE3WUJ38RAYV396JB,0,90,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
91,pszsgrze,,0,11,10,ultimatum_banker_vignette,1,Validation,10.41.215.197,2017-08-17 16:51:36.747657+00:00,0,1,A2XMO68T3BJFFA,35L9RVQFCPX4NF9E4CELCK8ZLXGUHP,0,91,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
92,7pdug6po,,0,11,10,ultimatum_banker_vignette,1,Validation,10.63.231.107,2017-08-17 16:52:24.612023+00:00,0,1,A1SZOM6LRRMPOX,3U5JL4WY5LO2S7FEUA5P22YZAAC4X6,1,92,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
93,e1o5y80i,,0,9,10,ultimatum_banker_vignette,1,Results,10.69.198.55,2017-08-17 16:52:34.880473+00:00,0,1,A1CKFNKYV9OMY0,3M23Y66PO3M8BDXTJOSH0S1LRMH6SM,0,93,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
94,kuasdwt3,,0,3,10,consent_start2_copy,1,Proceed,10.167.190.210,2017-08-17 16:52:49.265746+00:00,0,1,A97VLO1EZGZNW,3TPWUS5F8AGQYBN3DKFLJHWGTLTCW4,0,94,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
95,4tdv6hg9,,0,11,10,ultimatum_banker_vignette,1,Validation,10.30.53.152,2017-08-17 16:52:53.085803+00:00,0,1,A1D8QVRCSO75XI,3QAVNHZ3ENJMU2E6PSCS4BPCVB4AL7,95,95,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
96,mqfkzbju,,0,3,10,consent_start2_copy,1,Proceed,10.147.39.151,2017-08-17 16:54:34.108521+00:00,0,1,A3PTY2GRDKPF4B,3EICBYG645B4SRN46LW6UR28RPKJCG,0,96,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
97,t3mrci39,,0,4,10,ultimatum_banker_vignette,1,WaitToStart,10.146.95.78,2017-08-17 16:54:44.863821+00:00,0,1,A240OTT1T85UGT,3AMW0RGHOEHJ56NTQOA47YIWZS4NP2,0,97,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
98,a3zjqv0l,,0,11,10,ultimatum_banker_vignette,1,Validation,10.65.219.125,2017-08-17 16:55:36.169945+00:00,0,1,A3TJ62NECUFWBG,3EICBYG645B4SRN46LW6UR28RPKJCG,5,98,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
99,lj6wtf7n,,0,11,10,ultimatum_banker_vignette,1,Validation,10.81.229.55,2017-08-17 16:56:40.592526+00:00,0,1,A18MC27WTCEBA2,3HQUKB7LNGTZIT3U4D7MT5J9RPLHHI,95,99,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
100,1l0wli84,,0,11,10,ultimatum_banker_vignette,1,Validation,10.63.100.174,2017-08-17 16:57:19.375749+00:00,0,1,A2V3QINUTX8V32,3ZV9H2YQQEM2LBRKKR4KQESMN8H3WY,80,100,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
101,68ab6cpe,,0,9,10,ultimatum_banker_vignette,1,Results,10.63.211.204,2017-08-17 16:57:59.310590+00:00,0,1,A1ESKJFDQUMBL4,3SPJ033422IHVUO92DEVRIURUD2YJ3,20,101,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
102,pa3bkj6g,,0,11,10,ultimatum_banker_vignette,1,Validation,10.183.102.41,2017-08-17 16:59:16.455377+00:00,0,1,A1QP4NP83WGF17,3PB5A5BD0WLOP8277Y3SHSIEYMD7G8,0,102,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
103,2p4igplg,,0,9,10,ultimatum_banker_vignette,1,Results,10.61.164.249,2017-08-17 17:01:20.415484+00:00,0,1,AD8JNBDMO3NED,3ZY8KE4ISKIHDNXHSSBKHK2JQRMQV7,0,103,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
104,h4m5q3y8,,0,9,10,ultimatum_banker_vignette,1,Results,10.61.164.249,2017-08-17 17:04:59.292916+00:00,0,1,A3K9LVJLXFD42S,3OWEPKL08ARUZ0JTU2GN7CRBZYZN7W,0,104,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
105,l52u7j57,,0,3,10,consent_start2_copy,1,Proceed,10.229.95.34,2017-08-17 17:05:14.832242+00:00,0,1,A1A3B77BG6NV8Y,3JAOYWH7VJJ8PJ41XMYS8GESPTO9LT,0,105,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
106,xqsmlbom,,0,11,10,ultimatum_banker_vignette,1,Validation,10.186.38.2,2017-08-17 17:06:24.099230+00:00,0,1,A168QBUOKNFWWK,3ERET4BTVNOX5DMJCMMRTG1D0TBK9T,100,106,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
107,uabtxfcg,,0,11,10,ultimatum_banker_vignette,1,Validation,10.41.203.70,2017-08-17 17:08:18.677737+00:00,0,1,AJ31037VHIOG,3OWEPKL08ARUZ0JTU2GN7CRBZYZN7W,92,107,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
108,zwdbr0rb,,0,11,10,ultimatum_banker_vignette,1,Validation,10.69.198.55,2017-08-17 17:10:35.650617+00:00,0,1,A0017268R9SKD8U2Y3F,3TPZPLC3M1RC12UJ85QPYKKQUBFP3Q,0,108,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
109,b1se3t8z,,0,11,10,ultimatum_banker_vignette,1,Validation,10.31.48.247,2017-08-17 17:10:51.368388+00:00,0,1,ASIULWA5R4JYU,3WRFBPLXRB3CYHI6SQDXUVFVUWEN3S,8,109,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
110,jomxd6h1,,0,9,10,ultimatum_banker_vignette,1,Results,10.71.207.7,2017-08-17 17:12:25.093453+00:00,0,1,A3QCDD464YDU4R,3E4GGUZ1T96M5T1KRD7CJTTZUNA2KS,95,110,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
111,oe59rxm8,,0,11,10,ultimatum_banker_vignette,1,Validation,10.179.109.26,2017-08-17 17:12:53.889094+00:00,0,1,A1ZPYSX30BDIVW,3B837J3LDPB1XWVDBCVFBNSHN9URS4,10,111,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
112,c1lyjxxn,,0,11,10,ultimatum_banker_vignette,1,Validation,10.178.64.67,2017-08-17 17:13:16.616724+00:00,0,1,A1L7W51FO8I1MI,3PW9OPU9PRZKZSFYJ31UEEX0LHA12O,5,112,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
113,rdbd06m5,,0,11,10,ultimatum_banker_vignette,1,Validation,10.187.70.119,2017-08-17 17:13:49.206443+00:00,0,1,A2TYPIODA4XDSW,3SEPORI8WOE6ZRVA4T31CQ0AAKFAZT,0,113,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
114,wpukzuwo,,0,11,10,ultimatum_banker_vignette,1,Validation,10.63.30.96,2017-08-17 17:15:19.251410+00:00,0,1,AEZ64TVDZQOU6,3H0W84IWBLH0NDQVAHBAM6O2MIUERZ,0,114,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
115,znwdeaj5,,0,9,10,ultimatum_banker_vignette,1,Results,10.45.224.229,2017-08-17 17:17:19.718635+00:00,0,1,A2526X03E9SRLI,3RWE2M8QWIPGHPJ993VESXHORKVN0Y,0,115,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
116,li2vly6f,,0,11,10,ultimatum_banker_vignette,1,Validation,10.158.162.94,2017-08-17 17:19:32.983270+00:00,0,1,A3R124Y6VV18GA,3OVR4I9USQYIJAE28WAX8U26D7Z4QJ,100,116,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
117,05bh8mvu,,0,0,10,,,,,,0,0,,,0,117,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
118,xsyccwqt,,0,0,10,,,,,,0,0,,,0,118,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
119,bt3zblab,,0,0,10,,,,,,0,0,,,0,119,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
120,y4dhbt3m,,0,0,10,,,,,,0,0,,,0,120,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
121,ynwx52kt,,0,0,10,,,,,,0,0,,,0,121,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
122,utfbnuwt,,0,0,10,,,,,,0,0,,,0,122,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
123,coarnnqr,,0,0,10,,,,,,0,0,,,0,123,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
124,lvgrl3so,,0,0,10,,,,,,0,0,,,0,124,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
125,lfb7tczv,,0,0,10,,,,,,0,0,,,0,125,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
126,fw6zklwf,,0,0,10,,,,,,0,0,,,0,126,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
